day,timestamp,global_ts,equity_total,pnl_total,pnl_TOMATOES,pnl_EMERALDS
-2,6700,6700,188.5,188.5,100.5,88.0
-2,6800,6800,179.5,179.5,91.5,88.0
-2,6900,6900,204.0,204.0,116.0,88.0
-2,7000,7000,207.5,207.5,119.5,88.0
-2,7100,7100,207.5,207.5,119.5,88.0
-2,7200,7200,227.0,227.0,139.0,88.0
-2,7300,7300,229.0,229.0,141.0,88.0
-2,7400,7400,227.0,227.0,139.0,88.0
-2,7500,7500,233.0,233.0,141.0,92.0
-2,7600,7600,229.0,229.0,141.0,88.0
-2,7700,7700,231.0,231.0,143.0,88.0
-2,7800,7800,231.0,231.0,143.0,88.0
-2,7900,7900,231.0,231.0,143.0,88.0
-2,8000,8000,231.0,231.0,143.0,88.0
-2,8100,8100,229.0,229.0,141.0,88.0
-2,8200,8200,225.5,225.5,137.5,88.0
-2,8300,8300,229.5,229.5,141.5,88.0
-2,8400,8400,229.0,229.0,141.0,88.0
-2,8500,8500,228.0,228.0,140.0,88.0
-2,8600,8600,228.0,228.0,140.0,88.0
-2,8700,8700,229.0,229.0,141.0,88.0
-2,8800,8800,228.5,228.5,140.5,88.0
-2,8900,8900,230.0,230.0,142.0,88.0
-2,9000,9000,229.5,229.5,141.5,88.0
-2,9100,9100,228.5,228.5,140.5,88.0
-2,9200,9200,229.0,229.0,141.0,88.0
-2,9300,9300,226.0,226.0,138.0,88.0
-2,9400,9400,229.5,229.5,141.5,88.0
-2,9500,9500,230.0,230.0,142.0,88.0
-2,9600,9600,227.0,227.0,139.0,88.0
-2,9700,9700,230.0,230.0,142.0,88.0
-2,9800,9800,230.0,230.0,142.0,88.0
-2,9900,9900,229.0,229.0,141.0,88.0
-2,10000,10000,229.0,229.0,141.0,88.0
-2,10100,10100,226.5,226.5,138.5,88.0
-2,10200,10200,229.0,229.0,141.0,88.0
-2,10300,10300,229.0,229.0,141.0,88.0
-2,10400,10400,230.0,230.0,142.0,88.0
-2,10500,10500,229.5,229.5,141.5,88.0
-2,10600,10600,270.0,270.0,142.0,128.0
-2,10700,10700,270.5,270.5,142.5,128.0
-2,10800,10800,271.0,271.0,143.0,128.0
-2,10900,10900,271.5,271.5,143.5,128.0
-2,11000,11000,271.0,271.0,143.0,128.0
-2,11100,11100,271.5,271.5,143.5,128.0
-2,11200,11200,247.5,247.5,143.5,104.0
-2,11300,11300,299.0,299.0,171.0,128.0
-2,11400,11400,321.5,321.5,169.5,152.0
-2,11500,11500,320.0,320.0,168.0,152.0
-2,11600,11600,324.5,324.5,172.5,152.0
-2,11700,11700,323.0,323.0,171.0,152.0
-2,11800,11800,324.5,324.5,172.5,152.0
-2,11900,11900,324.5,324.5,172.5,152.0
-2,12000,12000,326.0,326.0,174.0,152.0
-2,12100,12100,324.5,324.5,172.5,152.0
-2,12200,12200,327.5,327.5,175.5,152.0
-2,12300,12300,339.5,339.5,175.5,164.0
-2,12400,12400,327.5,327.5,175.5,152.0
-2,12500,12500,327.5,327.5,175.5,152.0
-2,12600,12600,323.0,323.0,171.0,152.0
-2,12700,12700,324.5,324.5,172.5,152.0
-2,12800,12800,338.0,338.0,186.0,152.0
-2,12900,12900,337.5,337.5,185.5,152.0
-2,13000,13000,338.0,338.0,186.0,152.0
-2,13100,13100,341.0,341.0,189.0,152.0
-2,13200,13200,337.5,337.5,185.5,152.0
-2,13300,13300,337.5,337.5,185.5,152.0
-2,13400,13400,337.5,337.5,185.5,152.0
-2,13500,13500,337.0,337.0,185.0,152.0
-2,13600,13600,340.0,340.0,188.0,152.0
-2,13700,13700,337.0,337.0,185.0,152.0
-2,13800,13800,337.0,337.0,185.0,152.0
-2,13900,13900,337.0,337.0,185.0,152.0
-2,14000,14000,336.5,336.5,184.5,152.0
-2,14100,14100,336.5,336.5,184.5,152.0
-2,14200,14200,350.0,350.0,198.0,152.0
-2,14300,14300,339.0,339.0,199.0,140.0
-2,14400,14400,351.0,351.0,199.0,152.0
-2,14500,14500,351.0,351.0,199.0,152.0
-2,14600,14600,359.0,359.0,195.0,164.0
-2,14700,14700,351.0,351.0,199.0,152.0
-2,14800,14800,350.0,350.0,198.0,152.0
-2,14900,14900,362.5,362.5,198.5,164.0
-2,15000,15000,350.0,350.0,198.0,152.0
-2,15100,15100,349.5,349.5,197.5,152.0
-2,15200,15200,350.0,350.0,198.0,152.0
-2,15300,15300,349.5,349.5,197.5,152.0
-2,15400,15400,349.0,349.0,197.0,152.0
-2,15500,15500,348.5,348.5,196.5,152.0
-2,15600,15600,349.0,349.0,197.0,152.0
-2,15700,15700,349.0,349.0,197.0,152.0
-2,15800,15800,348.5,348.5,196.5,152.0
-2,15900,15900,349.5,349.5,197.5,152.0
-2,16000,16000,349.0,349.0,197.0,152.0
-2,16100,16100,349.5,349.5,197.5,152.0
-2,16200,16200,346.0,346.0,194.0,152.0
-2,16300,16300,348.5,348.5,196.5,152.0
-2,16400,16400,352.5,352.5,200.5,152.0
-2,16500,16500,348.5,348.5,196.5,152.0
-2,16600,16600,348.0,348.0,196.0,152.0
-2,16700,16700,348.0,348.0,196.0,152.0
-2,16800,16800,348.5,348.5,196.5,152.0
-2,16900,16900,348.5,348.5,196.5,152.0
-2,17000,17000,348.0,348.0,196.0,152.0
-2,17100,17100,348.0,348.0,196.0,152.0
-2,17200,17200,369.0,369.0,217.0,152.0
-2,17300,17300,369.0,369.0,217.0,152.0
-2,17400,17400,371.0,371.0,219.0,152.0
-2,17500,17500,372.0,372.0,220.0,152.0
-2,17600,17600,371.0,371.0,219.0,152.0
-2,17700,17700,369.0,369.0,217.0,152.0
-2,17800,17800,368.0,368.0,216.0,152.0
-2,17900,17900,388.0,388.0,236.0,152.0
-2,18000,18000,406.0,406.0,254.0,152.0
-2,18100,18100,397.0,397.0,245.0,152.0
-2,18200,18200,397.0,397.0,245.0,152.0
-2,18300,18300,397.0,397.0,245.0,152.0
-2,18400,18400,400.0,400.0,248.0,152.0
-2,18500,18500,403.0,403.0,251.0,152.0
-2,18600,18600,403.0,403.0,251.0,152.0
-2,18700,18700,409.0,409.0,257.0,152.0
-2,18800,18800,401.5,401.5,249.5,152.0
-2,18900,18900,401.5,401.5,249.5,152.0
-2,19000,19000,401.5,401.5,249.5,152.0
-2,19100,19100,401.5,401.5,249.5,152.0
-2,19200,19200,400.0,400.0,248.0,152.0
-2,19300,19300,397.0,397.0,245.0,152.0
-2,19400,19400,398.5,398.5,246.5,152.0
-2,19500,19500,395.5,395.5,243.5,152.0
-2,19600,19600,397.0,397.0,245.0,152.0
-2,19700,19700,397.0,397.0,245.0,152.0
-2,19800,19800,397.0,397.0,245.0,152.0
-2,19900,19900,398.5,398.5,246.5,152.0
-2,20000,20000,400.0,400.0,248.0,152.0
-2,20100,20100,400.0,400.0,248.0,152.0
-2,20200,20200,401.5,401.5,249.5,152.0
-2,20300,20300,400.0,400.0,248.0,152.0
-2,20400,20400,403.0,403.0,251.0,152.0
-2,20500,20500,403.0,403.0,251.0,152.0
-2,20600,20600,401.5,401.5,249.5,152.0
-2,20700,20700,400.0,400.0,248.0,152.0
-2,20800,20800,400.0,400.0,248.0,152.0
-2,20900,20900,398.5,398.5,246.5,152.0
-2,21000,21000,398.5,398.5,246.5,152.0
-2,21100,21100,398.5,398.5,246.5,152.0
-2,21200,21200,398.5,398.5,246.5,152.0
-2,21300,21300,400.0,400.0,248.0,152.0
-2,21400,21400,398.5,398.5,246.5,152.0
-2,21500,21500,400.0,400.0,248.0,152.0
-2,21600,21600,398.5,398.5,246.5,152.0
-2,21700,21700,401.5,401.5,249.5,152.0
-2,21800,21800,400.0,400.0,248.0,152.0
-2,21900,21900,386.5,386.5,246.5,140.0
-2,22000,22000,397.0,397.0,245.0,152.0
-2,22100,22100,398.5,398.5,246.5,152.0
-2,22200,22200,400.0,400.0,248.0,152.0
-2,22300,22300,389.5,389.5,237.5,152.0
-2,22400,22400,389.5,389.5,237.5,152.0
-2,22500,22500,400.0,400.0,248.0,152.0
-2,22600,22600,398.5,398.5,246.5,152.0
-2,22700,22700,398.5,398.5,246.5,152.0
-2,22800,22800,386.5,386.5,246.5,140.0
-2,22900,22900,403.0,403.0,251.0,152.0
-2,23000,23000,400.0,400.0,248.0,152.0
-2,23100,23100,400.0,400.0,248.0,152.0
-2,23200,23200,401.5,401.5,249.5,152.0
-2,23300,23300,410.5,410.5,258.5,152.0
-2,23400,23400,404.5,404.5,252.5,152.0
-2,23500,23500,403.0,403.0,251.0,152.0
-2,23600,23600,404.5,404.5,252.5,152.0
-2,23700,23700,404.5,404.5,252.5,152.0
-2,23800,23800,401.5,401.5,249.5,152.0
-2,23900,23900,401.5,401.5,249.5,152.0
-2,24000,24000,400.0,400.0,248.0,152.0
-2,24100,24100,440.0,440.0,276.0,164.0
-2,24200,24200,428.0,428.0,276.0,152.0
-2,24300,24300,428.5,428.5,276.5,152.0
-2,24400,24400,428.5,428.5,276.5,152.0
-2,24500,24500,428.0,428.0,276.0,152.0
-2,24600,24600,427.5,427.5,275.5,152.0
-2,24700,24700,427.0,427.0,275.0,152.0
-2,24800,24800,427.5,427.5,275.5,152.0
-2,24900,24900,427.0,427.0,275.0,152.0
-2,25000,25000,427.0,427.0,275.0,152.0
-2,25100,25100,427.5,427.5,275.5,152.0
-2,25200,25200,427.5,427.5,275.5,152.0
-2,25300,25300,427.0,427.0,275.0,152.0
-2,25400,25400,427.0,427.0,275.0,152.0
-2,25500,25500,427.0,427.0,275.0,152.0
-2,25600,25600,427.0,427.0,275.0,152.0
-2,25700,25700,427.5,427.5,275.5,152.0
-2,25800,25800,423.5,423.5,271.5,152.0
-2,25900,25900,426.0,426.0,274.0,152.0
-2,26000,26000,425.0,425.0,273.0,152.0
-2,26100,26100,425.0,425.0,273.0,152.0
-2,26200,26200,424.5,424.5,272.5,152.0
-2,26300,26300,424.0,424.0,272.0,152.0
-2,26400,26400,424.5,424.5,272.5,152.0
-2,26500,26500,425.5,425.5,273.5,152.0
-2,26600,26600,426.0,426.0,274.0,152.0
-2,26700,26700,424.0,424.0,272.0,152.0
-2,26800,26800,400.5,400.5,248.5,152.0
-2,26900,26900,439.0,439.0,287.0,152.0
-2,27000,27000,433.5,433.5,281.5,152.0
-2,27100,27100,427.0,427.0,287.0,140.0
-2,27200,27200,432.5,432.5,292.5,140.0
-2,27300,27300,433.5,433.5,281.5,152.0
-2,27400,27400,400.5,400.5,248.5,152.0
-2,27500,27500,433.5,433.5,281.5,152.0
-2,27600,27600,439.0,439.0,287.0,152.0
-2,27700,27700,460.0,460.0,308.0,152.0
-2,27800,27800,432.0,432.0,280.0,152.0
-2,27900,27900,428.0,428.0,276.0,152.0
-2,28000,28000,424.0,424.0,272.0,152.0
-2,28100,28100,400.0,400.0,248.0,152.0
-2,28200,28200,432.0,432.0,280.0,152.0
-2,28300,28300,440.0,440.0,288.0,152.0
-2,28400,28400,436.0,436.0,284.0,152.0
-2,28500,28500,436.0,436.0,284.0,152.0
-2,28600,28600,432.0,432.0,280.0,152.0
-2,28700,28700,422.0,422.0,270.0,152.0
-2,28800,28800,436.0,436.0,284.0,152.0
-2,28900,28900,436.0,436.0,284.0,152.0
-2,29000,29000,432.0,432.0,280.0,152.0
-2,29100,29100,420.0,420.0,280.0,140.0
-2,29200,29200,430.0,430.0,278.0,152.0
-2,29300,29300,430.0,430.0,278.0,152.0
-2,29400,29400,426.0,426.0,274.0,152.0
-2,29500,29500,426.0,426.0,274.0,152.0
-2,29600,29600,426.0,426.0,274.0,152.0
-2,29700,29700,426.0,426.0,274.0,152.0
-2,29800,29800,424.0,424.0,272.0,152.0
-2,29900,29900,426.0,426.0,274.0,152.0
-2,30000,30000,428.0,428.0,276.0,152.0
-2,30100,30100,416.0,416.0,264.0,152.0
-2,30200,30200,422.0,422.0,270.0,152.0
-2,30300,30300,426.0,426.0,274.0,152.0
-2,30400,30400,428.0,428.0,276.0,152.0
-2,30500,30500,420.0,420.0,268.0,152.0
-2,30600,30600,440.0,440.0,288.0,152.0
-2,30700,30700,442.0,442.0,290.0,152.0
-2,30800,30800,438.0,438.0,286.0,152.0
-2,30900,30900,426.0,426.0,274.0,152.0
-2,31000,31000,442.0,442.0,290.0,152.0
-2,31100,31100,442.0,442.0,290.0,152.0
-2,31200,31200,442.0,442.0,290.0,152.0
-2,31300,31300,438.0,438.0,286.0,152.0
-2,31400,31400,424.0,424.0,284.0,140.0
-2,31500,31500,436.0,436.0,284.0,152.0
-2,31600,31600,436.0,436.0,284.0,152.0
-2,31700,31700,438.0,438.0,286.0,152.0
-2,31800,31800,442.0,442.0,290.0,152.0
-2,31900,31900,444.0,444.0,292.0,152.0
-2,32000,32000,442.0,442.0,290.0,152.0
-2,32100,32100,444.0,444.0,292.0,152.0
-2,32200,32200,442.0,442.0,290.0,152.0
-2,32300,32300,438.0,438.0,286.0,152.0
-2,32400,32400,442.0,442.0,290.0,152.0
-2,32500,32500,444.0,444.0,292.0,152.0
-2,32600,32600,442.0,442.0,290.0,152.0
-2,32700,32700,436.0,436.0,284.0,152.0
-2,32800,32800,453.5,453.5,301.5,152.0
-2,32900,32900,457.5,457.5,305.5,152.0
-2,33000,33000,458.5,458.5,306.5,152.0
-2,33100,33100,459.0,459.0,307.0,152.0
-2,33200,33200,458.0,458.0,306.0,152.0
-2,33300,33300,458.0,458.0,306.0,152.0
-2,33400,33400,458.5,458.5,306.5,152.0
-2,33500,33500,458.5,458.5,306.5,152.0
-2,33600,33600,458.5,458.5,306.5,152.0
-2,33700,33700,458.5,458.5,306.5,152.0
-2,33800,33800,458.0,458.0,306.0,152.0
-2,33900,33900,458.5,458.5,306.5,152.0
-2,34000,34000,458.0,458.0,306.0,152.0
-2,34100,34100,458.0,458.0,306.0,152.0
-2,34200,34200,458.0,458.0,306.0,152.0
-2,34300,34300,457.5,457.5,305.5,152.0
-2,34400,34400,458.5,458.5,306.5,152.0
-2,34500,34500,458.5,458.5,306.5,152.0
-2,34600,34600,458.5,458.5,306.5,152.0
-2,34700,34700,459.0,459.0,307.0,152.0
-2,34800,34800,459.5,459.5,307.5,152.0
-2,34900,34900,459.5,459.5,307.5,152.0
-2,35000,35000,471.5,471.5,307.5,164.0
-2,35100,35100,447.5,447.5,307.5,140.0
-2,35200,35200,459.5,459.5,307.5,152.0
-2,35300,35300,459.0,459.0,307.0,152.0
-2,35400,35400,459.0,459.0,307.0,152.0
-2,35500,35500,455.0,455.0,303.0,152.0
-2,35600,35600,459.0,459.0,307.0,152.0
-2,35700,35700,499.5,499.5,307.5,192.0
-2,35800,35800,499.5,499.5,307.5,192.0
-2,35900,35900,499.0,499.0,307.0,192.0
-2,36000,36000,499.0,499.0,307.0,192.0
-2,36100,36100,499.0,499.0,307.0,192.0
-2,36200,36200,498.5,498.5,306.5,192.0
-2,36300,36300,498.5,498.5,306.5,192.0
-2,36400,36400,499.0,499.0,307.0,192.0
-2,36500,36500,499.0,499.0,307.0,192.0
-2,36600,36600,497.5,497.5,305.5,192.0
-2,36700,36700,497.5,497.5,305.5,192.0
-2,36800,36800,501.0,501.0,309.0,192.0
-2,36900,36900,498.5,498.5,306.5,192.0
-2,37000,37000,498.5,498.5,306.5,192.0
-2,37100,37100,499.5,499.5,307.5,192.0
-2,37200,37200,499.5,499.5,307.5,192.0
-2,37300,37300,499.0,499.0,307.0,192.0
-2,37400,37400,498.5,498.5,306.5,192.0
-2,37500,37500,498.0,498.0,306.0,192.0
-2,37600,37600,498.5,498.5,306.5,192.0
-2,37700,37700,498.0,498.0,306.0,192.0
-2,37800,37800,498.5,498.5,306.5,192.0
-2,37900,37900,498.0,498.0,306.0,192.0
-2,38000,38000,498.5,498.5,306.5,192.0
-2,38100,38100,498.5,498.5,306.5,192.0
-2,38200,38200,497.5,497.5,305.5,192.0
-2,38300,38300,497.5,497.5,305.5,192.0
-2,38400,38400,530.0,530.0,306.0,224.0
-2,38500,38500,530.0,530.0,306.0,224.0
-2,38600,38600,529.5,529.5,305.5,224.0
-2,38700,38700,532.5,532.5,308.5,224.0
-2,38800,38800,532.5,532.5,308.5,224.0
-2,38900,38900,577.0,577.0,305.0,272.0
-2,39000,39000,578.0,578.0,306.0,272.0
-2,39100,39100,610.5,610.5,338.5,272.0
-2,39200,39200,613.5,613.5,341.5,272.0
-2,39300,39300,613.5,613.5,341.5,272.0
-2,39400,39400,613.5,613.5,341.5,272.0
-2,39500,39500,615.0,615.0,343.0,272.0
-2,39600,39600,613.5,613.5,341.5,272.0
-2,39700,39700,610.5,610.5,338.5,272.0
-2,39800,39800,610.5,610.5,338.5,272.0
-2,39900,39900,613.5,613.5,341.5,272.0
-2,40000,40000,615.0,615.0,343.0,272.0
-2,40100,40100,615.0,615.0,343.0,272.0
-2,40200,40200,616.5,616.5,344.5,272.0
-2,40300,40300,615.0,615.0,343.0,272.0
-2,40400,40400,615.0,615.0,343.0,272.0
-2,40500,40500,615.0,615.0,343.0,272.0
-2,40600,40600,618.0,618.0,346.0,272.0
-2,40700,40700,618.0,618.0,346.0,272.0
-2,40800,40800,622.5,622.5,350.5,272.0
-2,40900,40900,621.0,621.0,349.0,272.0
-2,41000,41000,619.5,619.5,347.5,272.0
-2,41100,41100,618.0,618.0,346.0,272.0
-2,41200,41200,610.5,610.5,338.5,272.0
-2,41300,41300,616.5,616.5,344.5,272.0
-2,41400,41400,616.5,616.5,344.5,272.0
-2,41500,41500,624.0,624.0,352.0,272.0
-2,41600,41600,616.5,616.5,344.5,272.0
-2,41700,41700,613.5,613.5,341.5,272.0
-2,41800,41800,625.0,625.0,353.0,272.0
-2,41900,41900,627.5,627.5,355.5,272.0
-2,42000,42000,625.0,625.0,353.0,272.0
-2,42100,42100,624.5,624.5,352.5,272.0
-2,42200,42200,671.5,671.5,351.5,320.0
-2,42300,42300,672.5,672.5,352.5,320.0
-2,42400,42400,680.5,680.5,352.5,328.0
-2,42500,42500,672.5,672.5,352.5,320.0
-2,42600,42600,672.5,672.5,352.5,320.0
-2,42700,42700,673.0,673.0,353.0,320.0
-2,42800,42800,681.0,681.0,353.0,328.0
-2,42900,42900,673.0,673.0,353.0,320.0
-2,43000,43000,673.0,673.0,353.0,320.0
-2,43100,43100,672.5,672.5,352.5,320.0
-2,43200,43200,672.5,672.5,352.5,320.0
-2,43300,43300,691.0,691.0,371.0,320.0
-2,43400,43400,693.0,693.0,373.0,320.0
-2,43500,43500,692.0,692.0,372.0,320.0
-2,43600,43600,692.0,692.0,372.0,320.0
-2,43700,43700,692.0,692.0,372.0,320.0
-2,43800,43800,693.0,693.0,373.0,320.0
-2,43900,43900,694.0,694.0,374.0,320.0
-2,44000,44000,696.0,696.0,376.0,320.0
-2,44100,44100,697.0,697.0,377.0,320.0
-2,44200,44200,696.0,696.0,376.0,320.0
-2,44300,44300,696.0,696.0,376.0,320.0
-2,44400,44400,697.0,697.0,377.0,320.0
-2,44500,44500,697.0,697.0,377.0,320.0
-2,44600,44600,697.0,697.0,377.0,320.0
-2,44700,44700,696.0,696.0,376.0,320.0
-2,44800,44800,696.0,696.0,376.0,320.0
-2,44900,44900,697.0,697.0,377.0,320.0
-2,45000,45000,696.0,696.0,376.0,320.0
-2,45100,45100,697.0,697.0,377.0,320.0
-2,45200,45200,697.0,697.0,377.0,320.0
-2,45300,45300,698.0,698.0,378.0,320.0
-2,45400,45400,698.0,698.0,378.0,320.0
-2,45500,45500,698.0,698.0,378.0,320.0
-2,45600,45600,699.0,699.0,379.0,320.0
-2,45700,45700,699.0,699.0,379.0,320.0
-2,45800,45800,732.0,732.0,380.0,352.0
-2,45900,45900,731.0,731.0,379.0,352.0
-2,46000,46000,708.0,708.0,380.0,328.0
-2,46100,46100,732.0,732.0,380.0,352.0
-2,46200,46200,736.0,736.0,384.0,352.0
-2,46300,46300,731.0,731.0,379.0,352.0
-2,46400,46400,731.0,731.0,379.0,352.0
-2,46500,46500,733.0,733.0,381.0,352.0
-2,46600,46600,733.0,733.0,381.0,352.0
-2,46700,46700,733.0,733.0,381.0,352.0
-2,46800,46800,726.0,726.0,374.0,352.0
-2,46900,46900,732.0,732.0,380.0,352.0
-2,47000,47000,732.0,732.0,380.0,352.0
-2,47100,47100,766.0,766.0,382.0,384.0
-2,47200,47200,772.0,772.0,388.0,384.0
-2,47300,47300,768.0,768.0,384.0,384.0
-2,47400,47400,769.0,769.0,385.0,384.0
-2,47500,47500,770.0,770.0,386.0,384.0
-2,47600,47600,768.0,768.0,384.0,384.0
-2,47700,47700,769.0,769.0,385.0,384.0
-2,47800,47800,769.0,769.0,385.0,384.0
-2,47900,47900,768.0,768.0,384.0,384.0
-2,48000,48000,768.0,768.0,384.0,384.0
-2,48100,48100,766.0,766.0,382.0,384.0
-2,48200,48200,766.0,766.0,382.0,384.0
-2,48300,48300,767.0,767.0,383.0,384.0
-2,48400,48400,766.0,766.0,382.0,384.0
-2,48500,48500,767.0,767.0,383.0,384.0
-2,48600,48600,767.0,767.0,383.0,384.0
-2,48700,48700,766.0,766.0,382.0,384.0
-2,48800,48800,765.0,765.0,381.0,384.0
-2,48900,48900,766.0,766.0,382.0,384.0
-2,49000,49000,767.0,767.0,383.0,384.0
-2,49100,49100,768.0,768.0,384.0,384.0
-2,49200,49200,768.0,768.0,384.0,384.0
-2,49300,49300,769.0,769.0,385.0,384.0
-2,49400,49400,727.0,727.0,383.0,344.0
-2,49500,49500,768.0,768.0,384.0,384.0
-2,49600,49600,769.0,769.0,385.0,384.0
-2,49700,49700,768.0,768.0,384.0,384.0
-2,49800,49800,769.0,769.0,385.0,384.0
-2,49900,49900,769.0,769.0,385.0,384.0
-2,50000,50000,770.0,770.0,386.0,384.0
-2,50100,50100,770.0,770.0,386.0,384.0
-2,50200,50200,771.0,771.0,387.0,384.0
-2,50300,50300,773.0,773.0,389.0,384.0
-2,50400,50400,769.0,769.0,385.0,384.0
-2,50500,50500,769.0,769.0,385.0,384.0
-2,50600,50600,769.0,769.0,385.0,384.0
-2,50700,50700,769.0,769.0,385.0,384.0
-2,50800,50800,770.0,770.0,386.0,384.0
-2,50900,50900,771.0,771.0,387.0,384.0
-2,51000,51000,771.0,771.0,387.0,384.0
-2,51100,51100,771.0,771.0,387.0,384.0
-2,51200,51200,771.0,771.0,387.0,384.0
-2,51300,51300,772.0,772.0,388.0,384.0
-2,51400,51400,771.0,771.0,387.0,384.0
-2,51500,51500,771.0,771.0,387.0,384.0
-2,51600,51600,789.0,789.0,405.0,384.0
-2,51700,51700,785.0,785.0,401.0,384.0
-2,51800,51800,825.0,825.0,401.0,424.0
-2,51900,51900,781.0,781.0,397.0,384.0
-2,52000,52000,781.0,781.0,397.0,384.0
-2,52100,52100,779.0,779.0,395.0,384.0
-2,52200,52200,779.0,779.0,395.0,384.0
-2,52300,52300,789.0,789.0,405.0,384.0
-2,52400,52400,777.0,777.0,393.0,384.0
-2,52500,52500,777.0,777.0,393.0,384.0
-2,52600,52600,775.0,775.0,391.0,384.0
-2,52700,52700,777.0,777.0,393.0,384.0
-2,52800,52800,777.0,777.0,393.0,384.0
-2,52900,52900,777.0,777.0,393.0,384.0
-2,53000,53000,777.0,777.0,393.0,384.0
-2,53100,53100,777.0,777.0,393.0,384.0
-2,53200,53200,775.0,775.0,391.0,384.0
-2,53300,53300,777.0,777.0,393.0,384.0
-2,53400,53400,777.0,777.0,393.0,384.0
-2,53500,53500,773.0,773.0,389.0,384.0
-2,53600,53600,839.0,839.0,391.0,448.0
-2,53700,53700,819.0,819.0,387.0,432.0
-2,53800,53800,803.0,803.0,371.0,432.0
-2,53900,53900,817.0,817.0,385.0,432.0
-2,54000,54000,815.0,815.0,383.0,432.0
-2,54100,54100,813.0,813.0,381.0,432.0
-2,54200,54200,813.0,813.0,381.0,432.0
-2,54300,54300,815.0,815.0,383.0,432.0
-2,54400,54400,811.0,811.0,379.0,432.0
-2,54500,54500,815.0,815.0,383.0,432.0
-2,54600,54600,813.0,813.0,381.0,432.0
-2,54700,54700,811.0,811.0,379.0,432.0
-2,54800,54800,813.0,813.0,381.0,432.0
-2,54900,54900,813.0,813.0,381.0,432.0
-2,55000,55000,803.0,803.0,371.0,432.0
-2,55100,55100,813.0,813.0,381.0,432.0
-2,55200,55200,815.0,815.0,383.0,432.0
-2,55300,55300,813.0,813.0,381.0,432.0
-2,55400,55400,813.0,813.0,381.0,432.0
-2,55500,55500,811.0,811.0,379.0,432.0
-2,55600,55600,813.0,813.0,381.0,432.0
