day,timestamp,global_ts,equity_total,pnl_total,pnl_TOMATOES,pnl_EMERALDS
-2,6700,6700,188.5,188.5,100.5,88.0
-2,6800,6800,179.5,179.5,91.5,88.0
-2,6900,6900,204.0,204.0,116.0,88.0
-2,7000,7000,207.5,207.5,119.5,88.0
-2,7100,7100,207.5,207.5,119.5,88.0
-2,7200,7200,227.0,227.0,139.0,88.0
-2,7300,7300,229.0,229.0,141.0,88.0
-2,7400,7400,227.0,227.0,139.0,88.0
-2,7500,7500,233.0,233.0,141.0,92.0
-2,7600,7600,229.0,229.0,141.0,88.0
-2,7700,7700,231.0,231.0,143.0,88.0
-2,7800,7800,231.0,231.0,143.0,88.0
-2,7900,7900,231.0,231.0,143.0,88.0
-2,8000,8000,231.0,231.0,143.0,88.0
-2,8100,8100,229.0,229.0,141.0,88.0
-2,8200,8200,243.0,243.0,155.0,88.0
-2,8300,8300,227.0,227.0,139.0,88.0
-2,8400,8400,229.0,229.0,141.0,88.0
-2,8500,8500,233.0,233.0,145.0,88.0
-2,8600,8600,233.0,233.0,145.0,88.0
-2,8700,8700,229.0,229.0,141.0,88.0
-2,8800,8800,231.0,231.0,143.0,88.0
-2,8900,8900,225.0,225.0,137.0,88.0
-2,9000,9000,227.0,227.0,139.0,88.0
-2,9100,9100,231.0,231.0,143.0,88.0
-2,9200,9200,229.0,229.0,141.0,88.0
-2,9300,9300,241.0,241.0,153.0,88.0
-2,9400,9400,227.0,227.0,139.0,88.0
-2,9500,9500,225.0,225.0,137.0,88.0
-2,9600,9600,237.0,237.0,149.0,88.0
-2,9700,9700,225.0,225.0,137.0,88.0
-2,9800,9800,225.0,225.0,137.0,88.0
-2,9900,9900,229.0,229.0,141.0,88.0
-2,10000,10000,229.0,229.0,141.0,88.0
-2,10100,10100,239.0,239.0,151.0,88.0
-2,10200,10200,229.0,229.0,141.0,88.0
-2,10300,10300,229.0,229.0,141.0,88.0
-2,10400,10400,225.0,225.0,137.0,88.0
-2,10500,10500,227.0,227.0,139.0,88.0
-2,10600,10600,265.0,265.0,137.0,128.0
-2,10700,10700,263.0,263.0,135.0,128.0
-2,10800,10800,261.0,261.0,133.0,128.0
-2,10900,10900,259.0,259.0,131.0,128.0
-2,11000,11000,261.0,261.0,133.0,128.0
-2,11100,11100,259.0,259.0,131.0,128.0
-2,11200,11200,235.0,235.0,131.0,104.0
-2,11300,11300,282.0,282.0,154.0,128.0
-2,11400,11400,302.5,302.5,150.5,152.0
-2,11500,11500,299.0,299.0,147.0,152.0
-2,11600,11600,309.5,309.5,157.5,152.0
-2,11700,11700,306.0,306.0,154.0,152.0
-2,11800,11800,309.5,309.5,157.5,152.0
-2,11900,11900,309.5,309.5,157.5,152.0
-2,12000,12000,313.0,313.0,161.0,152.0
-2,12100,12100,309.5,309.5,157.5,152.0
-2,12200,12200,316.5,316.5,164.5,152.0
-2,12300,12300,328.5,328.5,164.5,164.0
-2,12400,12400,316.5,316.5,164.5,152.0
-2,12500,12500,316.5,316.5,164.5,152.0
-2,12600,12600,306.0,306.0,154.0,152.0
-2,12700,12700,309.5,309.5,157.5,152.0
-2,12800,12800,325.0,325.0,173.0,152.0
-2,12900,12900,322.5,322.5,170.5,152.0
-2,13000,13000,325.0,325.0,173.0,152.0
-2,13100,13100,340.0,340.0,188.0,152.0
-2,13200,13200,322.5,322.5,170.5,152.0
-2,13300,13300,322.5,322.5,170.5,152.0
-2,13400,13400,322.5,322.5,170.5,152.0
-2,13500,13500,320.0,320.0,168.0,152.0
-2,13600,13600,335.0,335.0,183.0,152.0
-2,13700,13700,320.0,320.0,168.0,152.0
-2,13800,13800,320.0,320.0,168.0,152.0
-2,13900,13900,320.0,320.0,168.0,152.0
-2,14000,14000,317.5,317.5,165.5,152.0
-2,14100,14100,317.5,317.5,165.5,152.0
-2,14200,14200,329.0,329.0,177.0,152.0
-2,14300,14300,314.0,314.0,174.0,140.0
-2,14400,14400,326.0,326.0,174.0,152.0
-2,14500,14500,326.0,326.0,174.0,152.0
-2,14600,14600,350.0,350.0,186.0,164.0
-2,14700,14700,326.0,326.0,174.0,152.0
-2,14800,14800,329.0,329.0,177.0,152.0
-2,14900,14900,339.5,339.5,175.5,164.0
-2,15000,15000,329.0,329.0,177.0,152.0
-2,15100,15100,330.5,330.5,178.5,152.0
-2,15200,15200,329.0,329.0,177.0,152.0
-2,15300,15300,330.5,330.5,178.5,152.0
-2,15400,15400,332.0,332.0,180.0,152.0
-2,15500,15500,333.5,333.5,181.5,152.0
-2,15600,15600,332.0,332.0,180.0,152.0
-2,15700,15700,332.0,332.0,180.0,152.0
-2,15800,15800,333.5,333.5,181.5,152.0
-2,15900,15900,330.5,330.5,178.5,152.0
-2,16000,16000,332.0,332.0,180.0,152.0
-2,16100,16100,330.5,330.5,178.5,152.0
-2,16200,16200,341.0,341.0,189.0,152.0
-2,16300,16300,333.5,333.5,181.5,152.0
-2,16400,16400,321.5,321.5,169.5,152.0
-2,16500,16500,333.5,333.5,181.5,152.0
-2,16600,16600,335.0,335.0,183.0,152.0
-2,16700,16700,335.0,335.0,183.0,152.0
-2,16800,16800,333.5,333.5,181.5,152.0
-2,16900,16900,333.5,333.5,181.5,152.0
-2,17000,17000,335.0,335.0,183.0,152.0
-2,17100,17100,335.0,335.0,183.0,152.0
-2,17200,17200,356.0,356.0,204.0,152.0
-2,17300,17300,356.0,356.0,204.0,152.0
-2,17400,17400,362.0,362.0,210.0,152.0
-2,17500,17500,365.0,365.0,213.0,152.0
-2,17600,17600,362.0,362.0,210.0,152.0
-2,17700,17700,356.0,356.0,204.0,152.0
-2,17800,17800,353.0,353.0,201.0,152.0
-2,17900,17900,363.5,363.5,211.5,152.0
-2,18000,18000,390.5,390.5,238.5,152.0
-2,18100,18100,377.0,377.0,225.0,152.0
-2,18200,18200,377.0,377.0,225.0,152.0
-2,18300,18300,377.0,377.0,225.0,152.0
-2,18400,18400,381.5,381.5,229.5,152.0
-2,18500,18500,386.0,386.0,234.0,152.0
-2,18600,18600,386.0,386.0,234.0,152.0
-2,18700,18700,401.0,401.0,249.0,152.0
-2,18800,18800,386.0,386.0,234.0,152.0
-2,18900,18900,386.0,386.0,234.0,152.0
-2,19000,19000,386.0,386.0,234.0,152.0
-2,19100,19100,386.0,386.0,234.0,152.0
-2,19200,19200,383.0,383.0,231.0,152.0
-2,19300,19300,377.0,377.0,225.0,152.0
-2,19400,19400,380.0,380.0,228.0,152.0
-2,19500,19500,374.0,374.0,222.0,152.0
-2,19600,19600,377.0,377.0,225.0,152.0
-2,19700,19700,377.0,377.0,225.0,152.0
-2,19800,19800,377.0,377.0,225.0,152.0
-2,19900,19900,380.0,380.0,228.0,152.0
-2,20000,20000,383.0,383.0,231.0,152.0
-2,20100,20100,383.0,383.0,231.0,152.0
-2,20200,20200,386.0,386.0,234.0,152.0
-2,20300,20300,383.0,383.0,231.0,152.0
-2,20400,20400,389.0,389.0,237.0,152.0
-2,20500,20500,389.0,389.0,237.0,152.0
-2,20600,20600,386.0,386.0,234.0,152.0
-2,20700,20700,383.0,383.0,231.0,152.0
-2,20800,20800,383.0,383.0,231.0,152.0
-2,20900,20900,380.0,380.0,228.0,152.0
-2,21000,21000,380.0,380.0,228.0,152.0
-2,21100,21100,380.0,380.0,228.0,152.0
-2,21200,21200,380.0,380.0,228.0,152.0
-2,21300,21300,383.0,383.0,231.0,152.0
-2,21400,21400,380.0,380.0,228.0,152.0
-2,21500,21500,383.0,383.0,231.0,152.0
-2,21600,21600,380.0,380.0,228.0,152.0
-2,21700,21700,386.0,386.0,234.0,152.0
-2,21800,21800,383.0,383.0,231.0,152.0
-2,21900,21900,368.0,368.0,228.0,140.0
-2,22000,22000,377.0,377.0,225.0,152.0
-2,22100,22100,380.0,380.0,228.0,152.0
-2,22200,22200,383.0,383.0,231.0,152.0
-2,22300,22300,362.0,362.0,210.0,152.0
-2,22400,22400,362.0,362.0,210.0,152.0
-2,22500,22500,383.0,383.0,231.0,152.0
-2,22600,22600,380.0,380.0,228.0,152.0
-2,22700,22700,380.0,380.0,228.0,152.0
-2,22800,22800,368.0,368.0,228.0,140.0
-2,22900,22900,389.0,389.0,237.0,152.0
-2,23000,23000,383.0,383.0,231.0,152.0
-2,23100,23100,383.0,383.0,231.0,152.0
-2,23200,23200,386.0,386.0,234.0,152.0
-2,23300,23300,404.0,404.0,252.0,152.0
-2,23400,23400,392.0,392.0,240.0,152.0
-2,23500,23500,389.0,389.0,237.0,152.0
-2,23600,23600,392.0,392.0,240.0,152.0
-2,23700,23700,392.0,392.0,240.0,152.0
-2,23800,23800,386.0,386.0,234.0,152.0
-2,23900,23900,386.0,386.0,234.0,152.0
-2,24000,24000,383.0,383.0,231.0,152.0
-2,24100,24100,430.0,430.0,266.0,164.0
-2,24200,24200,418.0,418.0,266.0,152.0
-2,24300,24300,417.5,417.5,265.5,152.0
-2,24400,24400,417.5,417.5,265.5,152.0
-2,24500,24500,418.0,418.0,266.0,152.0
-2,24600,24600,418.5,418.5,266.5,152.0
-2,24700,24700,419.0,419.0,267.0,152.0
-2,24800,24800,418.5,418.5,266.5,152.0
-2,24900,24900,419.0,419.0,267.0,152.0
-2,25000,25000,419.0,419.0,267.0,152.0
-2,25100,25100,418.5,418.5,266.5,152.0
-2,25200,25200,418.5,418.5,266.5,152.0
-2,25300,25300,419.0,419.0,267.0,152.0
-2,25400,25400,419.0,419.0,267.0,152.0
-2,25500,25500,419.0,419.0,267.0,152.0
-2,25600,25600,419.0,419.0,267.0,152.0
-2,25700,25700,418.5,418.5,266.5,152.0
-2,25800,25800,422.5,422.5,270.5,152.0
-2,25900,25900,420.0,420.0,268.0,152.0
-2,26000,26000,421.0,421.0,269.0,152.0
-2,26100,26100,421.0,421.0,269.0,152.0
-2,26200,26200,421.5,421.5,269.5,152.0
-2,26300,26300,422.0,422.0,270.0,152.0
-2,26400,26400,421.5,421.5,269.5,152.0
-2,26500,26500,420.5,420.5,268.5,152.0
-2,26600,26600,420.0,420.0,268.0,152.0
-2,26700,26700,422.0,422.0,270.0,152.0
-2,26800,26800,415.5,415.5,263.5,152.0
-2,26900,26900,419.0,419.0,267.0,152.0
-2,27000,27000,418.5,418.5,266.5,152.0
-2,27100,27100,407.0,407.0,267.0,140.0
-2,27200,27200,407.5,407.5,267.5,140.0
-2,27300,27300,418.5,418.5,266.5,152.0
-2,27400,27400,426.0,426.0,274.0,152.0
-2,27500,27500,438.0,438.0,286.0,152.0
-2,27600,27600,440.0,440.0,288.0,152.0
-2,27700,27700,452.0,452.0,300.0,152.0
-2,27800,27800,438.0,438.0,286.0,152.0
-2,27900,27900,436.0,436.0,284.0,152.0
-2,28000,28000,434.0,434.0,282.0,152.0
-2,28100,28100,422.0,422.0,270.0,152.0
-2,28200,28200,438.0,438.0,286.0,152.0
-2,28300,28300,442.0,442.0,290.0,152.0
-2,28400,28400,440.0,440.0,288.0,152.0
-2,28500,28500,440.0,440.0,288.0,152.0
-2,28600,28600,438.0,438.0,286.0,152.0
-2,28700,28700,454.0,454.0,302.0,152.0
-2,28800,28800,440.0,440.0,288.0,152.0
-2,28900,28900,440.0,440.0,288.0,152.0
-2,29000,29000,444.0,444.0,292.0,152.0
-2,29100,29100,432.0,432.0,292.0,140.0
-2,29200,29200,446.0,446.0,294.0,152.0
-2,29300,29300,446.0,446.0,294.0,152.0
-2,29400,29400,450.0,450.0,298.0,152.0
-2,29500,29500,450.0,450.0,298.0,152.0
-2,29600,29600,450.0,450.0,298.0,152.0
-2,29700,29700,450.0,450.0,298.0,152.0
-2,29800,29800,452.0,452.0,300.0,152.0
-2,29900,29900,450.0,450.0,298.0,152.0
-2,30000,30000,448.0,448.0,296.0,152.0
-2,30100,30100,460.0,460.0,308.0,152.0
-2,30200,30200,454.0,454.0,302.0,152.0
-2,30300,30300,450.0,450.0,298.0,152.0
-2,30400,30400,448.0,448.0,296.0,152.0
-2,30500,30500,432.0,432.0,280.0,152.0
-2,30600,30600,452.0,452.0,300.0,152.0
-2,30700,30700,454.0,454.0,302.0,152.0
-2,30800,30800,450.0,450.0,298.0,152.0
-2,30900,30900,438.0,438.0,286.0,152.0
-2,31000,31000,454.0,454.0,302.0,152.0
-2,31100,31100,454.0,454.0,302.0,152.0
-2,31200,31200,454.0,454.0,302.0,152.0
-2,31300,31300,450.0,450.0,298.0,152.0
-2,31400,31400,436.0,436.0,296.0,140.0
-2,31500,31500,448.0,448.0,296.0,152.0
-2,31600,31600,448.0,448.0,296.0,152.0
-2,31700,31700,450.0,450.0,298.0,152.0
-2,31800,31800,454.0,454.0,302.0,152.0
-2,31900,31900,456.0,456.0,304.0,152.0
-2,32000,32000,454.0,454.0,302.0,152.0
-2,32100,32100,456.0,456.0,304.0,152.0
-2,32200,32200,454.0,454.0,302.0,152.0
-2,32300,32300,450.0,450.0,298.0,152.0
-2,32400,32400,454.0,454.0,302.0,152.0
-2,32500,32500,456.0,456.0,304.0,152.0
-2,32600,32600,454.0,454.0,302.0,152.0
-2,32700,32700,448.0,448.0,296.0,152.0
-2,32800,32800,465.5,465.5,313.5,152.0
-2,32900,32900,469.5,469.5,317.5,152.0
-2,33000,33000,470.5,470.5,318.5,152.0
-2,33100,33100,471.0,471.0,319.0,152.0
-2,33200,33200,470.0,470.0,318.0,152.0
-2,33300,33300,470.0,470.0,318.0,152.0
-2,33400,33400,470.5,470.5,318.5,152.0
-2,33500,33500,470.5,470.5,318.5,152.0
-2,33600,33600,470.5,470.5,318.5,152.0
-2,33700,33700,470.5,470.5,318.5,152.0
-2,33800,33800,470.0,470.0,318.0,152.0
-2,33900,33900,470.5,470.5,318.5,152.0
-2,34000,34000,470.0,470.0,318.0,152.0
-2,34100,34100,470.0,470.0,318.0,152.0
-2,34200,34200,470.0,470.0,318.0,152.0
-2,34300,34300,469.5,469.5,317.5,152.0
-2,34400,34400,470.5,470.5,318.5,152.0
-2,34500,34500,470.5,470.5,318.5,152.0
-2,34600,34600,470.5,470.5,318.5,152.0
-2,34700,34700,471.0,471.0,319.0,152.0
-2,34800,34800,471.5,471.5,319.5,152.0
-2,34900,34900,471.5,471.5,319.5,152.0
-2,35000,35000,483.5,483.5,319.5,164.0
-2,35100,35100,459.5,459.5,319.5,140.0
-2,35200,35200,471.5,471.5,319.5,152.0
-2,35300,35300,471.0,471.0,319.0,152.0
-2,35400,35400,471.0,471.0,319.0,152.0
-2,35500,35500,467.0,467.0,315.0,152.0
-2,35600,35600,471.0,471.0,319.0,152.0
-2,35700,35700,511.5,511.5,319.5,192.0
-2,35800,35800,511.5,511.5,319.5,192.0
-2,35900,35900,511.0,511.0,319.0,192.0
-2,36000,36000,511.0,511.0,319.0,192.0
-2,36100,36100,511.0,511.0,319.0,192.0
-2,36200,36200,510.5,510.5,318.5,192.0
-2,36300,36300,510.5,510.5,318.5,192.0
-2,36400,36400,511.0,511.0,319.0,192.0
-2,36500,36500,511.0,511.0,319.0,192.0
-2,36600,36600,509.5,509.5,317.5,192.0
-2,36700,36700,509.5,509.5,317.5,192.0
-2,36800,36800,513.0,513.0,321.0,192.0
-2,36900,36900,510.5,510.5,318.5,192.0
-2,37000,37000,510.5,510.5,318.5,192.0
-2,37100,37100,511.5,511.5,319.5,192.0
-2,37200,37200,511.5,511.5,319.5,192.0
-2,37300,37300,511.0,511.0,319.0,192.0
-2,37400,37400,510.5,510.5,318.5,192.0
-2,37500,37500,510.0,510.0,318.0,192.0
-2,37600,37600,510.5,510.5,318.5,192.0
-2,37700,37700,510.0,510.0,318.0,192.0
-2,37800,37800,510.5,510.5,318.5,192.0
-2,37900,37900,510.0,510.0,318.0,192.0
-2,38000,38000,510.5,510.5,318.5,192.0
-2,38100,38100,510.5,510.5,318.5,192.0
-2,38200,38200,509.5,509.5,317.5,192.0
-2,38300,38300,509.5,509.5,317.5,192.0
-2,38400,38400,542.0,542.0,318.0,224.0
-2,38500,38500,542.0,542.0,318.0,224.0
-2,38600,38600,541.5,541.5,317.5,224.0
-2,38700,38700,544.5,544.5,320.5,224.0
-2,38800,38800,544.5,544.5,320.5,224.0
-2,38900,38900,589.0,589.0,317.0,272.0
-2,39000,39000,590.0,590.0,318.0,272.0
-2,39100,39100,622.5,622.5,350.5,272.0
-2,39200,39200,625.5,625.5,353.5,272.0
-2,39300,39300,625.5,625.5,353.5,272.0
-2,39400,39400,625.5,625.5,353.5,272.0
-2,39500,39500,627.0,627.0,355.0,272.0
-2,39600,39600,625.5,625.5,353.5,272.0
-2,39700,39700,622.5,622.5,350.5,272.0
-2,39800,39800,622.5,622.5,350.5,272.0
-2,39900,39900,625.5,625.5,353.5,272.0
-2,40000,40000,627.0,627.0,355.0,272.0
-2,40100,40100,627.0,627.0,355.0,272.0
-2,40200,40200,628.5,628.5,356.5,272.0
-2,40300,40300,627.0,627.0,355.0,272.0
-2,40400,40400,627.0,627.0,355.0,272.0
-2,40500,40500,627.0,627.0,355.0,272.0
-2,40600,40600,630.0,630.0,358.0,272.0
-2,40700,40700,630.0,630.0,358.0,272.0
-2,40800,40800,634.5,634.5,362.5,272.0
-2,40900,40900,633.0,633.0,361.0,272.0
-2,41000,41000,631.5,631.5,359.5,272.0
-2,41100,41100,630.0,630.0,358.0,272.0
-2,41200,41200,622.5,622.5,350.5,272.0
-2,41300,41300,628.5,628.5,356.5,272.0
-2,41400,41400,628.5,628.5,356.5,272.0
-2,41500,41500,636.0,636.0,364.0,272.0
-2,41600,41600,628.5,628.5,356.5,272.0
-2,41700,41700,625.5,625.5,353.5,272.0
-2,41800,41800,637.0,637.0,365.0,272.0
-2,41900,41900,639.5,639.5,367.5,272.0
-2,42000,42000,637.0,637.0,365.0,272.0
-2,42100,42100,636.5,636.5,364.5,272.0
-2,42200,42200,683.5,683.5,363.5,320.0
-2,42300,42300,684.5,684.5,364.5,320.0
-2,42400,42400,692.5,692.5,364.5,328.0
-2,42500,42500,684.5,684.5,364.5,320.0
-2,42600,42600,684.5,684.5,364.5,320.0
-2,42700,42700,685.0,685.0,365.0,320.0
-2,42800,42800,693.0,693.0,365.0,328.0
-2,42900,42900,685.0,685.0,365.0,320.0
-2,43000,43000,685.0,685.0,365.0,320.0
-2,43100,43100,684.5,684.5,364.5,320.0
-2,43200,43200,684.5,684.5,364.5,320.0
-2,43300,43300,703.0,703.0,383.0,320.0
-2,43400,43400,705.0,705.0,385.0,320.0
-2,43500,43500,704.0,704.0,384.0,320.0
-2,43600,43600,704.0,704.0,384.0,320.0
-2,43700,43700,704.0,704.0,384.0,320.0
-2,43800,43800,705.0,705.0,385.0,320.0
-2,43900,43900,706.0,706.0,386.0,320.0
-2,44000,44000,708.0,708.0,388.0,320.0
-2,44100,44100,709.0,709.0,389.0,320.0
-2,44200,44200,708.0,708.0,388.0,320.0
-2,44300,44300,708.0,708.0,388.0,320.0
-2,44400,44400,709.0,709.0,389.0,320.0
-2,44500,44500,709.0,709.0,389.0,320.0
-2,44600,44600,709.0,709.0,389.0,320.0
-2,44700,44700,708.0,708.0,388.0,320.0
-2,44800,44800,708.0,708.0,388.0,320.0
-2,44900,44900,709.0,709.0,389.0,320.0
-2,45000,45000,708.0,708.0,388.0,320.0
-2,45100,45100,709.0,709.0,389.0,320.0
-2,45200,45200,709.0,709.0,389.0,320.0
-2,45300,45300,710.0,710.0,390.0,320.0
-2,45400,45400,710.0,710.0,390.0,320.0
-2,45500,45500,710.0,710.0,390.0,320.0
-2,45600,45600,711.0,711.0,391.0,320.0
-2,45700,45700,711.0,711.0,391.0,320.0
-2,45800,45800,744.0,744.0,392.0,352.0
-2,45900,45900,743.0,743.0,391.0,352.0
-2,46000,46000,720.0,720.0,392.0,328.0
-2,46100,46100,744.0,744.0,392.0,352.0
-2,46200,46200,748.0,748.0,396.0,352.0
-2,46300,46300,743.0,743.0,391.0,352.0
-2,46400,46400,743.0,743.0,391.0,352.0
-2,46500,46500,745.0,745.0,393.0,352.0
-2,46600,46600,745.0,745.0,393.0,352.0
-2,46700,46700,745.0,745.0,393.0,352.0
-2,46800,46800,738.0,738.0,386.0,352.0
-2,46900,46900,744.0,744.0,392.0,352.0
-2,47000,47000,744.0,744.0,392.0,352.0
-2,47100,47100,778.0,778.0,394.0,384.0
-2,47200,47200,784.0,784.0,400.0,384.0
-2,47300,47300,780.0,780.0,396.0,384.0
-2,47400,47400,781.0,781.0,397.0,384.0
-2,47500,47500,782.0,782.0,398.0,384.0
-2,47600,47600,780.0,780.0,396.0,384.0
-2,47700,47700,781.0,781.0,397.0,384.0
-2,47800,47800,781.0,781.0,397.0,384.0
-2,47900,47900,780.0,780.0,396.0,384.0
-2,48000,48000,780.0,780.0,396.0,384.0
-2,48100,48100,778.0,778.0,394.0,384.0
-2,48200,48200,778.0,778.0,394.0,384.0
-2,48300,48300,779.0,779.0,395.0,384.0
-2,48400,48400,778.0,778.0,394.0,384.0
-2,48500,48500,779.0,779.0,395.0,384.0
-2,48600,48600,779.0,779.0,395.0,384.0
-2,48700,48700,778.0,778.0,394.0,384.0
-2,48800,48800,777.0,777.0,393.0,384.0
-2,48900,48900,778.0,778.0,394.0,384.0
-2,49000,49000,779.0,779.0,395.0,384.0
-2,49100,49100,780.0,780.0,396.0,384.0
-2,49200,49200,780.0,780.0,396.0,384.0
-2,49300,49300,781.0,781.0,397.0,384.0
-2,49400,49400,739.0,739.0,395.0,344.0
-2,49500,49500,780.0,780.0,396.0,384.0
-2,49600,49600,781.0,781.0,397.0,384.0
-2,49700,49700,780.0,780.0,396.0,384.0
-2,49800,49800,781.0,781.0,397.0,384.0
-2,49900,49900,781.0,781.0,397.0,384.0
-2,50000,50000,782.0,782.0,398.0,384.0
-2,50100,50100,782.0,782.0,398.0,384.0
-2,50200,50200,783.0,783.0,399.0,384.0
-2,50300,50300,785.0,785.0,401.0,384.0
-2,50400,50400,781.0,781.0,397.0,384.0
-2,50500,50500,781.0,781.0,397.0,384.0
-2,50600,50600,781.0,781.0,397.0,384.0
-2,50700,50700,781.0,781.0,397.0,384.0
-2,50800,50800,782.0,782.0,398.0,384.0
-2,50900,50900,783.0,783.0,399.0,384.0
-2,51000,51000,783.0,783.0,399.0,384.0
-2,51100,51100,783.0,783.0,399.0,384.0
-2,51200,51200,783.0,783.0,399.0,384.0
-2,51300,51300,784.0,784.0,400.0,384.0
-2,51400,51400,783.0,783.0,399.0,384.0
-2,51500,51500,783.0,783.0,399.0,384.0
-2,51600,51600,801.0,801.0,417.0,384.0
-2,51700,51700,797.0,797.0,413.0,384.0
-2,51800,51800,837.0,837.0,413.0,424.0
-2,51900,51900,793.0,793.0,409.0,384.0
-2,52000,52000,793.0,793.0,409.0,384.0
-2,52100,52100,791.0,791.0,407.0,384.0
-2,52200,52200,791.0,791.0,407.0,384.0
-2,52300,52300,801.0,801.0,417.0,384.0
-2,52400,52400,789.0,789.0,405.0,384.0
-2,52500,52500,789.0,789.0,405.0,384.0
-2,52600,52600,787.0,787.0,403.0,384.0
-2,52700,52700,789.0,789.0,405.0,384.0
-2,52800,52800,789.0,789.0,405.0,384.0
-2,52900,52900,789.0,789.0,405.0,384.0
-2,53000,53000,789.0,789.0,405.0,384.0
-2,53100,53100,789.0,789.0,405.0,384.0
-2,53200,53200,787.0,787.0,403.0,384.0
-2,53300,53300,789.0,789.0,405.0,384.0
-2,53400,53400,789.0,789.0,405.0,384.0
-2,53500,53500,785.0,785.0,401.0,384.0
-2,53600,53600,851.0,851.0,403.0,448.0
-2,53700,53700,831.0,831.0,399.0,432.0
-2,53800,53800,815.0,815.0,383.0,432.0
-2,53900,53900,829.0,829.0,397.0,432.0
-2,54000,54000,827.0,827.0,395.0,432.0
-2,54100,54100,825.0,825.0,393.0,432.0
-2,54200,54200,825.0,825.0,393.0,432.0
-2,54300,54300,827.0,827.0,395.0,432.0
-2,54400,54400,823.0,823.0,391.0,432.0
-2,54500,54500,827.0,827.0,395.0,432.0
-2,54600,54600,825.0,825.0,393.0,432.0
-2,54700,54700,823.0,823.0,391.0,432.0
-2,54800,54800,825.0,825.0,393.0,432.0
-2,54900,54900,825.0,825.0,393.0,432.0
-2,55000,55000,815.0,815.0,383.0,432.0
-2,55100,55100,825.0,825.0,393.0,432.0
-2,55200,55200,827.0,827.0,395.0,432.0
-2,55300,55300,825.0,825.0,393.0,432.0
-2,55400,55400,825.0,825.0,393.0,432.0
-2,55500,55500,823.0,823.0,391.0,432.0
-2,55600,55600,825.0,825.0,393.0,432.0
