timestamp;buyer;seller;symbol;currency;price;quantity
1800;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4995.0;2
1900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4995.0;3
2000;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
2500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5007.0;3
3600;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;5
3700;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5008.0;2
5100;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;4
5400;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5006.0;2
5900;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;10
7000;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
8800;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;7
9700;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
11300;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4999.0;2
12300;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4985.0;3
14200;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;6
15300;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;10
15800;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;7
16500;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
16700;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;7
17000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4989.0;5
17500;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4989.0;4
17600;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;5
18600;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;8
18800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4992.0;5
20400;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;9
20400;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5005.0;4
21800;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4992.0;3
22000;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;10
22000;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;8
23600;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;8
24300;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;5
24300;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;8
24700;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5009.0;4
24800;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;5
25900;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5005.0;2
28700;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;6
29300;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5003.0;2
29400;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4991.0;5
29600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4992.0;5
29900;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;8
30800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4994.0;2
31400;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;10
31500;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
31500;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4996.0;4
31700;BOT;SUBMISSION;TOMATOES;XIRECS;5002.0;3
31900;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
33400;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
33600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4998.0;3
