timestamp;buyer;seller;symbol;currency;price;quantity
200;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5005.0;4
500;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5001.0;4
600;SUBMISSION;BOT;TOMATOES;XIRECS;4997.0;10
1900;BOT;SUBMISSION;TOMATOES;XIRECS;5003.0;5
2500;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
5800;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
5900;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
8400;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;9
9300;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;6
9700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4996.0;4
10700;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4997.0;3
10900;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5010.0;2
11100;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4998.0;5
15000;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
16300;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;8
16800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5010.0;4
16900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4999.0;5
18800;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;5
19500;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;6
19700;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;8
19900;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;6
19900;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5003.0;4
20200;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;4
20500;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;10
20900;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;4
21500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5018.0;3
21900;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;8
22700;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;7
25800;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;5
28100;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5021.0;2
28500;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
29200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5012.0;2
32000;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;6
32500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5018.0;2
32700;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;5
33700;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5015.0;3
35600;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5014.0;2
35700;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
35900;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;5
37200;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
39200;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
39900;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
40400;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;4
40900;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;9
43100;SUBMISSION;BOT;TOMATOES;XIRECS;5009.0;4
43400;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;10
43400;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5012.0;3
43700;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5012.0;4
44900;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5013.0;3
45000;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;9
45000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5002.0;3
45300;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5002.0;5
46600;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;8
46800;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;8
47400;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5014.0;4
48900;SUBMISSION;BOT;TOMATOES;XIRECS;5008.0;3
48900;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5014.0;5
49400;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5013.0;2
49700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5003.0;4
49800;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5003.0;4
52600;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
52800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5016.0;5
53300;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;9
54700;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;8
55200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5005.0;3
56500;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;10
56900;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;4
57700;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5017.0;5
59300;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;7
60800;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;10
62600;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5016.0;5
62900;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;6
63100;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
63500;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
